CODEPAGE 20001          ;TCA - Taiwan

CPINFO 2 0x3f 0x003f    ;DBCS CP;Default Char = Question Mark

MBTABLE	150

0x00	0x0000	;Null
0x97	0xf1f5
0x98	0xf1f6
0x99	0xf1f7
0x9a	0xf1f8
0x9b	0xf1f9
0x9c	0xf1fa
0x9d	0xf1fb
0x9e	0xf1fc
0x9f	0xf1fd
0xa0	0xf1fe
0xa1	0xf1ff
0xa2	0xf200
0xa3	0xf201
0xa4	0xf202
0xa5	0xf203
0xa6	0xf204
0xa7	0xf205
0xa8	0xf206
0xa9	0xf207
0xaa	0xf208
0xab	0xf209
0xac	0xf20a
0xad	0xf20b
0xae	0xf20c
0xaf	0xf20d
0xb0	0xf20e
0xb1	0xf20f
0xb2	0xf210
0xb3	0xf211
0xb4	0xf212
0xb5	0xf213
0xb6	0xf214
0xb7	0xf215
0xb8	0xf216
0xb9	0xf217
0xba	0xf218
0xbb	0xf219
0xbc	0xf21a
0xbd	0xf21b
0xbe	0xf21c
0xbf	0xf21d
0xc0	0xf21e
0xc1	0xf21f
0xc2	0xf220
0xc3	0xf221
0xc4	0xf222
0xc5	0xf223
0xc6	0xf224
0xc7	0xf225
0xc8	0xf226
0xc9	0xf227
0xca	0xf228
0xcb	0xf229
0xcc	0xf22a
0xcd	0xf22b
0xce	0xf22c
0xcf	0xf22d
0xd0	0xf22e
0xd1	0xf22f
0xd2	0xf230
0xd3	0xf231
0xd4	0xf232
0xd5	0xf233
0xd6	0xf234
0xd7	0xf235
0xd8	0xf236
0xd9	0xf237
0xda	0xf238
0xdb	0xf239
0xdc	0xf23a
0xdd	0xf23b
0xde	0xf23c
0xdf	0xf23d
0xe0	0xf23e
0xe1	0xf23f
0xe2	0xf240
0xe3	0xf241
0xe4	0xf242
0xe5	0xf243
0xe6	0xf244
0xe7	0xf245
0xe8	0xf246
0xe9	0xf247
0xea	0xf248
0xeb	0xf249
0xec	0xf24a
0xed	0xf24b
0xee	0xf24c
0xef	0xf24d
0xf0	0xf24e
0xf1	0xf24f
0xf2	0xf250
0xf3	0xf251
0xf4	0xf252
0xf5	0xf253
0xf6	0xf254
0xf7	0xf255
0xf8	0xf256
0xf9	0xf257
0xfa	0xf258
0xfb	0xf259
0xfc	0xf25a
0xfd	0xf25b

DBCSTABLE 188           ;LeadByte = 0xf8

0x30	0xf25c
0x31	0xf25d
0x32	0xf25e
0x33	0xf25f
0x34	0xf260
0x35	0xf261
0x36	0xf262
0x37	0xf263
0x38	0xf264
0x39	0xf265
0x41	0xf266
0x42	0xf267
0x43	0xf268
0x44	0xf269
0x45	0xf26a
0x46	0xf26b
0x47	0xf26c
0x48	0xf26d
0x49	0xf26e
0x4a	0xf26f
0x4b	0xf270
0x4c	0xf271
0x4d	0xf272
0x4e	0xf273
0x4f	0xf274
0x50	0xf275
0x51	0xf276
0x52	0xf277
0x53	0xf278
0x54	0xf279
0x55	0xf27a
0x56	0xf27b
0x57	0xf27c
0x58	0xf27d
0x59	0xf27e
0x5a	0xf27f
0x61	0xf280
0x62	0xf281
0x63	0xf282
0x64	0xf283
0x65	0xf284
0x66	0xf285
0x67	0xf286
0x68	0xf287
0x69	0xf288
0x6a	0xf289
0x6b	0xf28a
0x6c	0xf28b
0x6d	0xf28c
0x6e	0xf28d
0x6f	0xf28e
0x70	0xf28f
0x71	0xf290
0x72	0xf291
0x73	0xf292
0x74	0xf293
0x75	0xf294
0x76	0xf295
0x77	0xf296
0x78	0xf297
0x79	0xf298
0x7a	0xf299
0x80	0xf29a
0x81	0xf29b
0x82	0xf29c
0x83	0xf29d
0x84	0xf29e
0x85	0xf29f
0x86	0xf2a0
0x87	0xf2a1
0x88	0xf2a2
0x89	0xf2a3
0x8a	0xf2a4
0x8b	0xf2a5
0x8c	0xf2a6
0x8d	0xf2a7
0x8e	0xf2a8
0x8f	0xf2a9
0x90	0xf2aa
0x91	0xf2ab
0x92	0xf2ac
0x93	0xf2ad
0x94	0xf2ae
0x95	0xf2af
0x96	0xf2b0
0x97	0xf2b1
0x98	0xf2b2
0x99	0xf2b3
0x9a	0xf2b4
0x9b	0xf2b5
0x9c	0xf2b6
0x9d	0xf2b7
0x9e	0xf2b8
0x9f	0xf2b9
0xa0	0xf2ba
0xa1	0xf2bb
0xa2	0xf2bc
0xa3	0xf2bd
0xa4	0xf2be
0xa5	0xf2bf
0xa6	0xf2c0
0xa7	0xf2c1
0xa8	0xf2c2
0xa9	0xf2c3
0xaa	0xf2c4
0xab	0xf2c5
0xac	0xf2c6
0xad	0xf2c7
0xae	0xf2c8
0xaf	0xf2c9
0xb0	0xf2ca
0xb1	0xf2cb
0xb2	0xf2cc
0xb3	0xf2cd
0xb4	0xf2ce
0xb5	0xf2cf
0xb6	0xf2d0
0xb7	0xf2d1
0xb8	0xf2d2
0xb9	0xf2d3
0xba	0xf2d4
0xbb	0xf2d5
0xbc	0xf2d6
0xbd	0xf2d7
0xbe	0xf2d8
0xbf	0xf2d9
0xc0	0xf2da
0xc1	0xf2db
0xc2	0xf2dc
0xc3	0xf2dd
0xc4	0xf2de
0xc5	0xf2df
0xc6	0xf2e0
0xc7	0xf2e1
0xc8	0xf2e2
0xc9	0xf2e3
0xca	0xf2e4
0xcb	0xf2e5
0xcc	0xf2e6
0xcd	0xf2e7
0xce	0xf2e8
0xcf	0xf2e9
0xd0	0xf2ea
0xd1	0xf2eb
0xd2	0xf2ec
0xd3	0xf2ed
0xd4	0xf2ee
0xd5	0xf2ef
0xd6	0xf2f0
0xd7	0xf2f1
0xd8	0xf2f2
0xd9	0xf2f3
0xda	0xf2f4
0xdb	0xf2f5
0xdc	0xf2f6
0xdd	0xf2f7
0xde	0xf2f8
0xdf	0xf2f9
0xe0	0xf2fa
0xe1	0xf2fb
0xe2	0xf2fc
0xe3	0xf2fd
0xe4	0xf2fe
0xe5	0xf2ff
0xe6	0xf300
0xe7	0xf301
0xe8	0xf302
0xe9	0xf303
0xea	0xf304
0xeb	0xf305
0xec	0xf306
0xed	0xf307
0xee	0xf308
0xef	0xf309
0xf0	0xf30a
0xf1	0xf30b
0xf2	0xf30c
0xf3	0xf30d
0xf4	0xf30e
0xf5	0xf30f
0xf6	0xf310
0xf7	0xf311
0xf8	0xf312
0xf9	0xf313
0xfa	0xf314
0xfb	0xf315
0xfc	0xf316
0xfd	0xf317

DBCSTABLE 188           ;LeadByte = 0xf9

0x30	0xf318
0x31	0xf319
0x32	0xf31a
0x33	0xf31b
0x34	0xf31c
0x35	0xf31d
0x36	0xf31e
0x37	0xf31f
0x38	0xf320
0x39	0xf321
0x41	0xf322
0x42	0xf323
0x43	0xf324
0x44	0xf325
0x45	0xf326
0x46	0xf327
0x47	0xf328
0x48	0xf329
0x49	0xf32a
0x4a	0xf32b
0x4b	0xf32c
0x4c	0xf32d
0x4d	0xf32e
0x4e	0xf32f
0x4f	0xf330
0x50	0xf331
0x51	0xf332
0x52	0xf333
0x53	0xf334
0x54	0xf335
0x55	0xf336
0x56	0xf337
0x57	0xf338
0x58	0xf339
0x59	0xf33a
0x5a	0xf33b
0x61	0xf33c
0x62	0xf33d
0x63	0xf33e
0x64	0xf33f
0x65	0xf340
0x66	0xf341
0x67	0xf342
0x68	0xf343
0x69	0xf344
0x6a	0xf345
0x6b	0xf346
0x6c	0xf347
0x6d	0xf348
0x6e	0xf349
0x6f	0xf34a
0x70	0xf34b
0x71	0xf34c
0x72	0xf34d
0x73	0xf34e
0x74	0xf34f
0x75	0xf350
0x76	0xf351
0x77	0xf352
0x78	0xf353
0x79	0xf354
0x7a	0xf355
0x80	0xf356
0x81	0xf357
0x82	0xf358
0x83	0xf359
0x84	0xf35a
0x85	0xf35b
0x86	0xf35c
0x87	0xf35d
0x88	0xf35e
0x89	0xf35f
0x8a	0xf360
0x8b	0xf361
0x8c	0xf362
0x8d	0xf363
0x8e	0xf364
0x8f	0xf365
0x90	0xf366
0x91	0xf367
0x92	0xf368
0x93	0xf369
0x94	0xf36a
0x95	0xf36b
0x96	0xf36c
0x97	0xf36d
0x98	0xf36e
0x99	0xf36f
0x9a	0xf370
0x9b	0xf371
0x9c	0xf372
0x9d	0xf373
0x9e	0xf374
0x9f	0xf375
0xa0	0xf376
0xa1	0xf377
0xa2	0xf378
0xa3	0xf379
0xa4	0xf37a
0xa5	0xf37b
0xa6	0xf37c
0xa7	0xf37d
0xa8	0xf37e
0xa9	0xf37f
0xaa	0xf380
0xab	0xf381
0xac	0xf382
0xad	0xf383
0xae	0xf384
0xaf	0xf385
0xb0	0xf386
0xb1	0xf387
0xb2	0xf388
0xb3	0xf389
0xb4	0xf38a
0xb5	0xf38b
0xb6	0xf38c
0xb7	0xf38d
0xb8	0xf38e
0xb9	0xf38f
0xba	0xf390
0xbb	0xf391
0xbc	0xf392
0xbd	0xf393
0xbe	0xf394
0xbf	0xf395
0xc0	0xf396
0xc1	0xf397
0xc2	0xf398
0xc3	0xf399
0xc4	0xf39a
0xc5	0xf39b
0xc6	0xf39c
0xc7	0xf39d
0xc8	0xf39e
0xc9	0xf39f
0xca	0xf3a0
0xcb	0xf3a1
0xcc	0xf3a2
0xcd	0xf3a3
0xce	0xf3a4
0xcf	0xf3a5
0xd0	0xf3a6
0xd1	0xf3a7
0xd2	0xf3a8
0xd3	0xf3a9
0xd4	0xf3aa
0xd5	0xf3ab
0xd6	0xf3ac
0xd7	0xf3ad
0xd8	0xf3ae
0xd9	0xf3af
0xda	0xf3b0
0xdb	0xf3b1
0xdc	0xf3b2
0xdd	0xf3b3
0xde	0xf3b4
0xdf	0xf3b5
0xe0	0xf3b6
0xe1	0xf3b7
0xe2	0xf3b8
0xe3	0xf3b9
0xe4	0xf3ba
0xe5	0xf3bb
0xe6	0xf3bc
0xe7	0xf3bd
0xe8	0xf3be
0xe9	0xf3bf
0xea	0xf3c0
0xeb	0xf3c1
0xec	0xf3c2
0xed	0xf3c3
0xee	0xf3c4
0xef	0xf3c5
0xf0	0xf3c6
0xf1	0xf3c7
0xf2	0xf3c8
0xf3	0xf3c9
0xf4	0xf3ca
0xf5	0xf3cb
0xf6	0xf3cc
0xf7	0xf3cd
0xf8	0xf3ce
0xf9	0xf3cf
0xfa	0xf3d0
0xfb	0xf3d1
0xfc	0xf3d2
0xfd	0xf3d3

DBCSTABLE 188           ;LeadByte = 0xfa

0x30	0xf3d4
0x31	0xf3d5
0x32	0xf3d6
0x33	0xf3d7
0x34	0xf3d8
0x35	0xf3d9
0x36	0xf3da
0x37	0xf3db
0x38	0xf3dc
0x39	0xf3dd
0x41	0xf3de
0x42	0xf3df
0x43	0xf3e0
0x44	0xf3e1
0x45	0xf3e2
0x46	0xf3e3
0x47	0xf3e4
0x48	0xf3e5
0x49	0xf3e6
0x4a	0xf3e7
0x4b	0xf3e8
0x4c	0xf3e9
0x4d	0xf3ea
0x4e	0xf3eb
0x4f	0xf3ec
0x50	0xf3ed
0x51	0xf3ee
0x52	0xf3ef
0x53	0xf3f0
0x54	0xf3f1
0x55	0xf3f2
0x56	0xf3f3
0x57	0xf3f4
0x58	0xf3f5
0x59	0xf3f6
0x5a	0xf3f7
0x61	0xf3f8
0x62	0xf3f9
0x63	0xf3fa
0x64	0xf3fb
0x65	0xf3fc
0x66	0xf3fd
0x67	0xf3fe
0x68	0xf3ff
0x69	0xf400
0x6a	0xf401
0x6b	0xf402
0x6c	0xf403
0x6d	0xf404
0x6e	0xf405
0x6f	0xf406
0x70	0xf407
0x71	0xf408
0x72	0xf409
0x73	0xf40a
0x74	0xf40b
0x75	0xf40c
0x76	0xf40d
0x77	0xf40e
0x78	0xf40f
0x79	0xf410
0x7a	0xf411
0x80	0xf412
0x81	0xf413
0x82	0xf414
0x83	0xf415
0x84	0xf416
0x85	0xf417
0x86	0xf418
0x87	0xf419
0x88	0xf41a
0x89	0xf41b
0x8a	0xf41c
0x8b	0xf41d
0x8c	0xf41e
0x8d	0xf41f
0x8e	0xf420
0x8f	0xf421
0x90	0xf422
0x91	0xf423
0x92	0xf424
0x93	0xf425
0x94	0xf426
0x95	0xf427
0x96	0xf428
0x97	0xf429
0x98	0xf42a
0x99	0xf42b
0x9a	0xf42c
0x9b	0xf42d
0x9c	0xf42e
0x9d	0xf42f
0x9e	0xf430
0x9f	0xf431
0xa0	0xf432
0xa1	0xf433
0xa2	0xf434
0xa3	0xf435
0xa4	0xf436
0xa5	0xf437
0xa6	0xf438
0xa7	0xf439
0xa8	0xf43a
0xa9	0xf43b
0xaa	0xf43c
0xab	0xf43d
0xac	0xf43e
0xad	0xf43f
0xae	0xf440
0xaf	0xf441
0xb0	0xf442
0xb1	0xf443
0xb2	0xf444
0xb3	0xf445
0xb4	0xf446
0xb5	0xf447
0xb6	0xf448
0xb7	0xf449
0xb8	0xf44a
0xb9	0xf44b
0xba	0xf44c
0xbb	0xf44d
0xbc	0xf44e
0xbd	0xf44f
0xbe	0xf450
0xbf	0xf451
0xc0	0xf452
0xc1	0xf453
0xc2	0xf454
0xc3	0xf455
0xc4	0xf456
0xc5	0xf457
0xc6	0xf458
0xc7	0xf459
0xc8	0xf45a
0xc9	0xf45b
0xca	0xf45c
0xcb	0xf45d
0xcc	0xf45e
0xcd	0xf45f
0xce	0xf460
0xcf	0xf461
0xd0	0xf462
0xd1	0xf463
0xd2	0xf464
0xd3	0xf465
0xd4	0xf466
0xd5	0xf467
0xd6	0xf468
0xd7	0xf469
0xd8	0xf46a
0xd9	0xf46b
0xda	0xf46c
0xdb	0xf46d
0xdc	0xf46e
0xdd	0xf46f
0xde	0xf470
0xdf	0xf471
0xe0	0xf472
0xe1	0xf473
0xe2	0xf474
0xe3	0xf475
0xe4	0xf476
0xe5	0xf477
0xe6	0xf478
0xe7	0xf479
0xe8	0xf47a
0xe9	0xf47b
0xea	0xf47c
0xeb	0xf47d
0xec	0xf47e
0xed	0xf47f
0xee	0xf480
0xef	0xf481
0xf0	0xf482
0xf1	0xf483
0xf2	0xf484
0xf3	0xf485
0xf4	0xf486
0xf5	0xf487
0xf6	0xf488
0xf7	0xf489
0xf8	0xf48a
0xf9	0xf48b
0xfa	0xf48c
0xfb	0xf48d
0xfc	0xf48e
0xfd	0xf48f

DBCSTABLE 188           ;LeadByte = 0xfb

0x30	0xf490
0x31	0xf491
0x32	0xf492
0x33	0xf493
0x34	0xf494
0x35	0xf495
0x36	0xf496
0x37	0xf497
0x38	0xf498
0x39	0xf499
0x41	0xf49a
0x42	0xf49b
0x43	0xf49c
0x44	0xf49d
0x45	0xf49e
0x46	0xf49f
0x47	0xf4a0
0x48	0xf4a1
0x49	0xf4a2
0x4a	0xf4a3
0x4b	0xf4a4
0x4c	0xf4a5
0x4d	0xf4a6
0x4e	0xf4a7
0x4f	0xf4a8
0x50	0xf4a9
0x51	0xf4aa
0x52	0xf4ab
0x53	0xf4ac
0x54	0xf4ad
0x55	0xf4ae
0x56	0xf4af
0x57	0xf4b0
0x58	0xf4b1
0x59	0xf4b2
0x5a	0xf4b3
0x61	0xf4b4
0x62	0xf4b5
0x63	0xf4b6
0x64	0xf4b7
0x65	0xf4b8
0x66	0xf4b9
0x67	0xf4ba
0x68	0xf4bb
0x69	0xf4bc
0x6a	0xf4bd
0x6b	0xf4be
0x6c	0xf4bf
0x6d	0xf4c0
0x6e	0xf4c1
0x6f	0xf4c2
0x70	0xf4c3
0x71	0xf4c4
0x72	0xf4c5
0x73	0xf4c6
0x74	0xf4c7
0x75	0xf4c8
0x76	0xf4c9
0x77	0xf4ca
0x78	0xf4cb
0x79	0xf4cc
0x7a	0xf4cd
0x80	0xf4ce
0x81	0xf4cf
0x82	0xf4d0
0x83	0xf4d1
0x84	0xf4d2
0x85	0xf4d3
0x86	0xf4d4
0x87	0xf4d5
0x88	0xf4d6
0x89	0xf4d7
0x8a	0xf4d8
0x8b	0xf4d9
0x8c	0xf4da
0x8d	0xf4db
0x8e	0xf4dc
0x8f	0xf4dd
0x90	0xf4de
0x91	0xf4df
0x92	0xf4e0
0x93	0xf4e1
0x94	0xf4e2
0x95	0xf4e3
0x96	0xf4e4
0x97	0xf4e5
0x98	0xf4e6
0x99	0xf4e7
0x9a	0xf4e8
0x9b	0xf4e9
0x9c	0xf4ea
0x9d	0xf4eb
0x9e	0xf4ec
0x9f	0xf4ed
0xa0	0xf4ee
0xa1	0xf4ef
0xa2	0xf4f0
0xa3	0xf4f1
0xa4	0xf4f2
0xa5	0xf4f3
0xa6	0xf4f4
0xa7	0xf4f5
0xa8	0xf4f6
0xa9	0xf4f7
0xaa	0xf4f8
0xab	0xf4f9
0xac	0xf4fa
0xad	0xf4fb
0xae	0xf4fc
0xaf	0xf4fd
0xb0	0xf4fe
0xb1	0xf4ff
0xb2	0xf500
0xb3	0xf501
0xb4	0xf502
0xb5	0xf503
0xb6	0xf504
0xb7	0xf505
0xb8	0xf506
0xb9	0xf507
0xba	0xf508
0xbb	0xf509
0xbc	0xf50a
0xbd	0xf50b
0xbe	0xf50c
0xbf	0xf50d
0xc0	0xf50e
0xc1	0xf50f
0xc2	0xf510
0xc3	0xf511
0xc4	0xf512
0xc5	0xf513
0xc6	0xf514
0xc7	0xf515
0xc8	0xf516
0xc9	0xf517
0xca	0xf518
0xcb	0xf519
0xcc	0xf51a
0xcd	0xf51b
0xce	0xf51c
0xcf	0xf51d
0xd0	0xf51e
0xd1	0xf51f
0xd2	0xf520
0xd3	0xf521
0xd4	0xf522
0xd5	0xf523
0xd6	0xf524
0xd7	0xf525
0xd8	0xf526
0xd9	0xf527
0xda	0xf528
0xdb	0xf529
0xdc	0xf52a
0xdd	0xf52b
0xde	0xf52c
0xdf	0xf52d
0xe0	0xf52e
0xe1	0xf52f
0xe2	0xf530
0xe3	0xf531
0xe4	0xf532
0xe5	0xf533
0xe6	0xf534
0xe7	0xf535
0xe8	0xf536
0xe9	0xf537
0xea	0xf538
0xeb	0xf539
0xec	0xf53a
0xed	0xf53b
0xee	0xf53c
0xef	0xf53d
0xf0	0xf53e
0xf1	0xf53f
0xf2	0xf540
0xf3	0xf541
0xf4	0xf542
0xf5	0xf543
0xf6	0xf544
0xf7	0xf545
0xf8	0xf546
0xf9	0xf547
0xfa	0xf548
0xfb	0xf549
0xfc	0xf54a
0xfd	0xf54b

DBCSTABLE 188           ;LeadByte = 0xfc

0x30	0xf54c
0x31	0xf54d
0x32	0xf54e
0x33	0xf54f
0x34	0xf550
0x35	0xf551
0x36	0xf552
0x37	0xf553
0x38	0xf554
0x39	0xf555
0x41	0xf556
0x42	0xf557
0x43	0xf558
0x44	0xf559
0x45	0xf55a
0x46	0xf55b
0x47	0xf55c
0x48	0xf55d
0x49	0xf55e
0x4a	0xf55f
0x4b	0xf560
0x4c	0xf561
0x4d	0xf562
0x4e	0xf563
0x4f	0xf564
0x50	0xf565
0x51	0xf566
0x52	0xf567
0x53	0xf568
0x54	0xf569
0x55	0xf56a
0x56	0xf56b
0x57	0xf56c
0x58	0xf56d
0x59	0xf56e
0x5a	0xf56f
0x61	0xf570
0x62	0xf571
0x63	0xf572
0x64	0xf573
0x65	0xf574
0x66	0xf575
0x67	0xf576
0x68	0xf577
0x69	0xf578
0x6a	0xf579
0x6b	0xf57a
0x6c	0xf57b
0x6d	0xf57c
0x6e	0xf57d
0x6f	0xf57e
0x70	0xf57f
0x71	0xf580
0x72	0xf581
0x73	0xf582
0x74	0xf583
0x75	0xf584
0x76	0xf585
0x77	0xf586
0x78	0xf587
0x79	0xf588
0x7a	0xf589
0x80	0xf58a
0x81	0xf58b
0x82	0xf58c
0x83	0xf58d
0x84	0xf58e
0x85	0xf58f
0x86	0xf590
0x87	0xf591
0x88	0xf592
0x89	0xf593
0x8a	0xf594
0x8b	0xf595
0x8c	0xf596
0x8d	0xf597
0x8e	0xf598
0x8f	0xf599
0x90	0xf59a
0x91	0xf59b
0x92	0xf59c
0x93	0xf59d
0x94	0xf59e
0x95	0xf59f
0x96	0xf5a0
0x97	0xf5a1
0x98	0xf5a2
0x99	0xf5a3
0x9a	0xf5a4
0x9b	0xf5a5
0x9c	0xf5a6
0x9d	0xf5a7
0x9e	0xf5a8
0x9f	0xf5a9
0xa0	0xf5aa
0xa1	0xf5ab
0xa2	0xf5ac
0xa3	0xf5ad
0xa4	0xf5ae
0xa5	0xf5af
0xa6	0xf5b0
0xa7	0xf5b1
0xa8	0xf5b2
0xa9	0xf5b3
0xaa	0xf5b4
0xab	0xf5b5
0xac	0xf5b6
0xad	0xf5b7
0xae	0xf5b8
0xaf	0xf5b9
0xb0	0xf5ba
0xb1	0xf5bb
0xb2	0xf5bc
0xb3	0xf5bd
0xb4	0xf5be
0xb5	0xf5bf
0xb6	0xf5c0
0xb7	0xf5c1
0xb8	0xf5c2
0xb9	0xf5c3
0xba	0xf5c4
0xbb	0xf5c5
0xbc	0xf5c6
0xbd	0xf5c7
0xbe	0xf5c8
0xbf	0xf5c9
0xc0	0xf5ca
0xc1	0xf5cb
0xc2	0xf5cc
0xc3	0xf5cd
0xc4	0xf5ce
0xc5	0xf5cf
0xc6	0xf5d0
0xc7	0xf5d1
0xc8	0xf5d2
0xc9	0xf5d3
0xca	0xf5d4
0xcb	0xf5d5
0xcc	0xf5d6
0xcd	0xf5d7
0xce	0xf5d8
0xcf	0xf5d9
0xd0	0xf5da
0xd1	0xf5db
0xd2	0xf5dc
0xd3	0xf5dd
0xd4	0xf5de
0xd5	0xf5df
0xd6	0xf5e0
0xd7	0xf5e1
0xd8	0xf5e2
0xd9	0xf5e3
0xda	0xf5e4
0xdb	0xf5e5
0xdc	0xf5e6
0xdd	0xf5e7
0xde	0xf5e8
0xdf	0xf5e9
0xe0	0xf5ea
0xe1	0xf5eb
0xe2	0xf5ec
0xe3	0xf5ed
0xe4	0xf5ee
0xe5	0xf5ef
0xe6	0xf5f0
0xe7	0xf5f1
0xe8	0xf5f2
0xe9	0xf5f3
0xea	0xf5f4
0xeb	0xf5f5
0xec	0xf5f6
0xed	0xf5f7
0xee	0xf5f8
0xef	0xf5f9
0xf0	0xf5fa
0xf1	0xf5fb
0xf2	0xf5fc
0xf3	0xf5fd
0xf4	0xf5fe
0xf5	0xf5ff
0xf6	0xf600
0xf7	0xf601
0xf8	0xf602
0xf9	0xf603
0xfa	0xf604
0xfb	0xf605
0xfc	0xf606
0xfd	0xf607


WCTABLE 19562

0x0000	0x0000	;Null
0x0001	0x0001	;Start Of Heading
0x0002	0x0002	;Start Of Text
0x0003	0x0003	;End Of Text
0x0004	0x0004	;End Of Transmission
0x0005	0x0005	;Enquiry
0x0006	0x0006	;Acknowledge
0x0007	0x0007	;Bell
0x0008	0x0008	;Backspace
0x0009	0x0009	;Horizontal Tabulation
0x000a	0x000a	;Line Feed
0x000b	0x000b	;Vertical Tabulation
0x000c	0x000c	;Form Feed
0x000d	0x000d	;Carriage Return
0x000e	0x000e	;Shift Out
0x000f	0x000f	;Shift In
0x0010	0x0010	;Data Link Escape
0x0011	0x0011	;Device Control One
0x0012	0x0012	;Device Control Two
0x0013	0x0013	;Device Control Three
0x0014	0x0014	;Device Control Four
0x0015	0x0015	;Negative Acknowledge
0x0016	0x0016	;Synchronous Idle
0x0017	0x0017	;End Of Transmission Block
0x0018	0x0018	;Cancel
0x0019	0x0019	;End Of Medium
0x001a	0x001a	;Substitute
0x001b	0x001b	;Escape
0x001c	0x001c	;File Separator
0x001d	0x001d	;Group Separator
0x001e	0x001e	;Record Separator
0x001f	0x001f	;Unit Separator
0x0020	0x0020	;Space
0x0021	0x0021	;Exclamation Mark
0x0022	0x0022	;Quotation Mark
0x0023	0x0023	;Number Sign
0x0024	0x0024	;Dollar Sign
0x0025	0x0025	;Percent Sign
0x0026	0x0026	;Ampersand
0x0027	0x0027	;Apostrophe
0x0028	0x0028	;Left Parenthesis
0x0029	0x0029	;Right Parenthesis
0x002a	0x002a	;Asterisk
0x002b	0x002b	;Plus Sign
0x002c	0x002c	;Comma
0x002d	0x002d	;Hyphen-minus
0x002e	0x002e	;Full Stop
0x002f	0x002f	;Solidus
0x0030	0x0030	;Digit Zero
0x0031	0x0031	;Digit One
0x0032	0x0032	;Digit Two
0x0033	0x0033	;Digit Three
0x0034	0x0034	;Digit Four
0x0035	0x0035	;Digit Five
0x0036	0x0036	;Digit Six
0x0037	0x0037	;Digit Seven
0x0038	0x0038	;Digit Eight
0x0039	0x0039	;Digit Nine
0x003a	0x003a	;Colon
0x003b	0x003b	;Semicolon
0x003c	0x003c	;Less-than Sign
0x003d	0x003d	;Equals Sign
0x003e	0x003e	;Greater-than Sign
0x003f	0x003f	;Question Mark
0x0040	0x0040	;Commercial At
0x0041	0x0041	;Latin Capital Letter A
0x0042	0x0042	;Latin Capital Letter B
0x0043	0x0043	;Latin Capital Letter C
0x0044	0x0044	;Latin Capital Letter D
0x0045	0x0045	;Latin Capital Letter E
0x0046	0x0046	;Latin Capital Letter F
0x0047	0x0047	;Latin Capital Letter G
0x0048	0x0048	;Latin Capital Letter H
0x0049	0x0049	;Latin Capital Letter I
0x004a	0x004a	;Latin Capital Letter J
0x004b	0x004b	;Latin Capital Letter K
0x004c	0x004c	;Latin Capital Letter L
0x004d	0x004d	;Latin Capital Letter M
0x004e	0x004e	;Latin Capital Letter N
0x004f	0x004f	;Latin Capital Letter O
0x0050	0x0050	;Latin Capital Letter P
0x0051	0x0051	;Latin Capital Letter Q
0x0052	0x0052	;Latin Capital Letter R
0x0053	0x0053	;Latin Capital Letter S
0x0054	0x0054	;Latin Capital Letter T
0x0055	0x0055	;Latin Capital Letter U
0x0056	0x0056	;Latin Capital Letter V
0x0057	0x0057	;Latin Capital Letter W
0x0058	0x0058	;Latin Capital Letter X
0x0059	0x0059	;Latin Capital Letter Y
0x005a	0x005a	;Latin Capital Letter Z
0x005b	0x005b	;Left Square Bracket
0x005c	0x005c	;Reverse Solidus
0x005d	0x005d	;Right Square Bracket
0x005e	0x005e	;Circumflex Accent
0x005f	0x005f	;Low Line
0x0060	0x0060	;Grave Accent
0x0061	0x0061	;Latin Small Letter A
0x0062	0x0062	;Latin Small Letter B
0x0063	0x0063	;Latin Small Letter C
0x0064	0x0064	;Latin Small Letter D
0x0065	0x0065	;Latin Small Letter E
0x0066	0x0066	;Latin Small Letter F
0x0067	0x0067	;Latin Small Letter G
0x0068	0x0068	;Latin Small Letter H
0x0069	0x0069	;Latin Small Letter I
0x006a	0x006a	;Latin Small Letter J
0x006b	0x006b	;Latin Small Letter K
0x006c	0x006c	;Latin Small Letter L
0x006d	0x006d	;Latin Small Letter M
0x006e	0x006e	;Latin Small Letter N
0x006f	0x006f	;Latin Small Letter O
0x0070	0x0070	;Latin Small Letter P
0x0071	0x0071	;Latin Small Letter Q
0x0072	0x0072	;Latin Small Letter R
0x0073	0x0073	;Latin Small Letter S
0x0074	0x0074	;Latin Small Letter T
0x0075	0x0075	;Latin Small Letter U
0x0076	0x0076	;Latin Small Letter V
0x0077	0x0077	;Latin Small Letter W
0x0078	0x0078	;Latin Small Letter X
0x0079	0x0079	;Latin Small Letter Y
0x007a	0x007a	;Latin Small Letter Z
0x007b	0x007b	;Left Curly Bracket
0x007c	0x007c	;Vertical Line
0x007d	0x007d	;Right Curly Bracket
0x007e	0x007e	;Tilde
0x007f	0x007f	;Delete
0x0080	0x0080	;Control
0x0085	0x0085	;Control
0x0086	0x0086	;Control
0x0087	0x0087	;Control
0x0088	0x0088	;Control
0x0089	0x0089	;Control
0x008a	0x008a	;Control
0x008b	0x008b	;Control
0x008c	0x008c	;Control
0x008d	0x008d	;Control
0x008e	0x008e	;Control
0x008f	0x008f	;Control
0x0090	0x0090	;Control
0x00a7	0x8191	;Section Sign
0x00a8	0x826b	;Diaeresis
0x00b1	0x81b3	;Plus-minus Sign
0x00d7	0x81b1	;Multiplication Sign
0x00f7	0x81b2	;Division Sign
