CODEPAGE 20000          ;CNS - Taiwan

CPINFO 2 0x3f 0x003f    ;DBCS CP;Default Char = Question Mark

MBTABLE	162

0x00	0x0000	;Null
0x5d9f	0xd02d	;åd
0x5da0	0xd032	;åi
0x5da1	0xd034	;åk
0x5da2	0xd02f	;åf
0x5da7	0xd66b	;éa
0x5da8	0xd670	;éf
0x5da9	0xd66a	;é`
0x5daa	0xd66f	;ée
0x5dac	0xd668	;é^
0x5dad	0xd672	;éh
0x5dae	0xd66e	;éd
0x5daf	0xd673	;éi
0x5db0	0xd66d	;éc
0x5db1	0xd669	;é_
0x5db2	0xd671	;ég
0x5db4	0xd674	;éj
0x5db5	0xd66c	;éb
0x5db7	0xdc66	;ìÚ
0x5db8	0xf3d8	;À¯
0x5dba	0xf3d6	;À­
0x5dbc	0xf3d5	;À¬
0x5dbd	0xf3d7	;À®
0x5dc0	0xe150	;ïÄ
0x5dc2	0xe43e	;ñr
0x5dc3	0xe549	;ñý
0x5dc6	0xe870	;ôD
0x5dc7	0xe871	;ôE
0x5dc9	0xf9eb	;Ä`
0x5dcb	0xeb57	;õÉ
0x5dcd	0xfae9	;ÄÞ
0x5dcf	0xeb58	;õÊ
0x5dd1	0xed4c	;öÞ
0x5dd2	0xfbde	;År
0x5dd4	0xfbdd	;Åq
0x5dd5	0xed4b	;öÝ
0x5dd6	0xfcb5	;ÅÉ
0x5dd8	0xef25	;÷Ö
0x5ddb	0xa7ce	;?x
0x5ddd	0xc4d5	;¤t
0x5dde	0xc7fc	;¦{
0x5ddf	0xa23a	;ÉÚ
0x5de0	0xa36a	;ÊÊ
0x5de1	0xcbd6	;¨µ
0x5de2	0xdaa5	;±_
0x5de5	0xc4d6	;¤u
0x5de6	0xc6ca	;¥ª
0x5de7	0xc6c9	;¥©
0x5de8	0xc6c8	;¥¨
0x5deb	0xcaa7	;§Å
0x5dee	0xd5b8	;®t
0x5df0	0xc25d	;ÝW
0x5df1	0xc4d7	;¤v
0x5df2	0xc4d8	;¤w
0x5df3	0xc4d9	;¤x
0x5df4	0xc5bb	;¤Ú
0x5df7	0xd0f3	;«Ñ
0x5df9	0xaa30	;Î¯
0x5dfd	0xdef8	;´S
0x5dfe	0xc4da	;¤y
0x5dff	0xa13d	;É]
0x5e02	0xc6cb	;¥«
0x5e03	0xc6cc	;¥¬
0x5e04	0xa159	;Éx
0x5e06	0xc7fd	;¦|
0x5e0a	0xa36b	;ÊË
0x5e0c	0xcaa8	;§Æ
0x5e0e	0xa36c	;ÊÌ
0x5e11	0xcdb0	;©®
0x5e14	0xa64f	;Ìn
0x5e15	0xcdae	;©¬
0x5e16	0xcdad	;©«
0x5e17	0xa64e	;Ìm
0x5e18	0xcdab	;©©
0x5e19	0xa650	;Ìo
0x5e1a	0xcdac	;©ª
0x5e1b	0xcdaf	;©­
0x5e1d	0xd0f4	;«Ò
0x5e1f	0xd0f6	;«Ô
0x5e20	0xaa34	;Î³
0x5e21	0xaa31	;Î°
0x5e22	0xaa32	;Î±
0x5e23	0xaa33	;Î²
0x5e24	0xaa35	;Î´
0x5e25	0xd0f5	;«Ó
0x5e28	0xae76	;Ñt
0x5e29	0xae75	;Ñs
0x5e2b	0xd5ba	;®v
0x5e2d	0xd5b9	;®u
0x5e33	0xdaa8	;±b
0x5e34	0xb52a	;ÕF
0x5e36	0xdaa7	;±a
0x5e37	0xdaa9	;±c
0x5e38	0xdaa6	;±`
0x5e3d	0xdefa	;´U
0x5e3e	0xb529	;ÕE
0x5e40	0xdefb	;´V
0x5e41	0xbb57	;Øó
0x5e43	0xdefc	;´W
0x5e44	0xbb56	;Øò
0x5e45	0xdef9	;´T
0x5e4a	0xc260	;ÝZ
0x5e4b	0xc262	;Ý\
0x5e4c	0xe3eb	;·E
0x5e4d	0xc261	;Ý[
0x5e4e	0xc25f	;ÝY
0x5e4f	0xc25e	;ÝX
0x5e53	0xc979	;á´
0x5e54	0xe8df	;¹÷
0x5e55	0xe8dd	;¹õ
0x5e57	0xe8de	;¹ö
0x5e58	0xc977	;á²
0x5e59	0xc978	;á³
0x5e5b	0xe8db	;¹ó
0x5e5c	0xd03a	;åq
0x5e5d	0xd038	;åo
0x5e5f	0xecd7	;¼m
0x5e60	0xd039	;åp
0x5e61	0xecd8	;¼n
0x5e62	0xecd6	;¼l
0x5e63	0xe8dc	;¹ô
0x5e66	0xd677	;ém
0x5e67	0xd675	;ék
0x5e68	0xd676	;él
0x5e69	0xd037	;ån
0x5e6a	0xdc68	;ìÜ
0x5e6b	0xf3d9	;À°
0x5e6c	0xdc67	;ìÛ
0x5e6d	0xe151	;ïÅ
0x5e6e	0xe152	;ïÆ
0x5e6f	0xd678	;én
0x5e70	0xe54a	;ñþ
0x5e72	0xc4db	;¤z
0x5e73	0xc6cd	;¥­
0x5e74	0xc8a1	;¦~
0x5e75	0xa23b	;ÉÛ
0x5e76	0xc7fe	;¦}
0x5e78	0xcdb1	;©¯
0x5e79	0xe3ec	;·F
0x5e7a	0xa7d3	;?x
0x5e7b	0xc5bc	;¤Û
0x5e7c	0xc6ce	;¥®
0x5e7d	0xd0f7	;«Õ
0x5e7e	0xdefd	;´X
0x5e7f	0xa7d4	;?x
0x5e80	0xa15a	;Éy
0x5e82	0xa15b	;Éz
0x5e84	0xa23c	;ÉÜ
0x5e87	0xcaaa	;§È
0x5e88	0xa370	;ÊÐ
0x5e89	0xa36e	;ÊÎ
0x5e8a	0xcaab	;§É
0x5e8b	0xa36d	;ÊÍ
0x5e8c	0xa36f	;ÊÏ
0x5e8d	0xa371	;ÊÑ
0x5e8f	0xcaa9	;§Ç
0x5e95	0xcdb5	;©³
0x5e96	0xcdb6	;©´
0x5e97	0xcdb3	;©±
0x5e9a	0xcdb2	;©°
0x5e9b	0xaa39	;Î¸
0x5e9c	0xcdb4	;©²
0x5ea0	0xd0f8	;«Ö
0x5ea2	0xaa38	;Î·
0x5ea3	0xaa3a	;Î¹
0x5ea4	0xaa37	;Î¶
0x5ea5	0xaa3b	;Îº
0x5ea6	0xd0f9	;«×
0x5ea7	0xd5bd	;®y
0x5ea8	0xae77	;Ñu
0x5eaa	0xae79	;Ñw
0x5eab	0xd5bb	;®w
0x5eac	0xae7a	;Ñx
0x5ead	0xd5bc	;®x
0x5eae	0xae78	;Ñv
0x5eb0	0xaa36	;Îµ
0x5eb1	0xb52b	;ÕG
0x5eb2	0xb52e	;ÕJ
0x5eb3	0xb52f	;ÕK
0x5eb4	0xb52c	;ÕH
0x5eb5	0xdaad	;±g
0x5eb6	0xdaac	;±f
0x5eb7	0xdaaa	;±d
0x5eb8	0xdaab	;±e
0x5eb9	0xb52d	;ÕI
0x5ebe	0xdaae	;±h
0x5ec1	0xdfa1	;´Z
0x5ec2	0xdfa2	;´[
0x5ec4	0xdfa3	;´\
0x5ec5	0xc263	;Ý]
0x5ec6	0xc265	;Ý_
0x5ec7	0xc267	;Ýa
0x5ec8	0xe3ee	;·H
0x5ec9	0xe3ed	;·G
0x5eca	0xdefe	;´Y
0x5ecb	0xc266	;Ý`
0x5ecc	0xc264	;Ý^
0x5ece	0xc97d	;á¸
0x5ed1	0xc97b	;á¶
0x5ed2	0xca23	;á¼
0x5ed3	0xe8e0	;¹ø
0x5ed4	0xca24	;á½
0x5ed5	0xca21	;áº
0x5ed6	0xe8e1	;¹ù
0x5ed7	0xc97c	;á·
0x5ed8	0xc97a	;áµ
0x5ed9	0xca22	;á»
0x5eda	0xecda	;¼p
0x5edb	0xd03c	;ås
0x5edc	0xc97e	;á¹
0x5edd	0xecdc	;¼r
0x5ede	0xd03d	;åt
0x5edf	0xecdb	;¼q
0x5ee0	0xecde	;¼t
0x5ee1	0xd03e	;åu
0x5ee2	0xecd9	;¼o
0x5ee3	0xecdd	;¼s
0x5ee5	0xd67d	;és
0x5ee6	0xd67b	;éq
0x5ee7	0xd67a	;ép
0x5ee8	0xd67c	;ér
0x5ee9	0xd679	;éo
0x5eec	0xf8b3	;Ãf
0x5eee	0xe872	;ôF
0x5eef	0xe873	;ôG
0x5ef1	0xeb59	;õË
0x5ef2	0xed4d	;öß
0x5ef3	0xfda2	;ÆU
0x5ef4	0xa7d5	;?x
0x5ef6	0xcdb7	;©µ
0x5ef7	0xcaac	;§Ê
0x5efa	0xd0fa	;«Ø
0x5efe	0xc4dc	;¤{
0x5eff	0xc5bd	;¤Ü
0x5f01	0xc6cf	;¥¯
0x5f02	0xa23d	;ÉÝ
0x5f04	0xcaad	;§Ë
0x5f05	0xa372	;ÊÒ
0x5f07	0xaa3c	;Î»
0x5f08	0xd0fb	;«Ù
0x5f0a	0xe8e2	;¹ú
0x5f0b	0xc4dd	;¤|
0x5f0f	0xc8a2	;¦¡
0x5f12	0xe3ef	;·I
0x5f13	0xc4de	;¤}
0x5f14	0xc5be	;¤Ý
0x5f15	0xc5bf	;¤Þ
0x5f17	0xc6d1	;¥±
0x5f18	0xc6d0	;¥°
0x5f1a	0xa23e	;ÉÞ
0x5f1b	0xc8a3	;¦¢
0x5f1d	0xa373	;ÊÓ
0x5f1f	0xcaae	;§Ì
0x5f22	0xa652	;Ìq
0x5f23	0xa653	;Ìr
0x5f24	0xa654	;Ìs
0x5f26	0xcdb8	;©¶
0x5f27	0xcdb9	;©·
0x5f28	0xa651	;Ìp
0x5f29	0xcdba	;©¸
0x5f2d	0xd0fc	;«Ú
0x5f2e	0xaa3d	;Î¼
0x5f30	0xae7c	;Ñz
0x5f31	0xd5be	;®z
0x5f33	0xae7b	;Ñy
0x5f35	0xdaaf	;±i
0x5f36	0xb530	;ÕL
0x5f37	0xdab0	;±j
0x5f38	0xb531	;ÕM
0x5f3c	0xdfa4	;´]
0x5f40	0xc268	;Ýb
0x5f43	0xca26	;á¿
0x5f44	0xca25	;á¾
0x5f46	0xe8e3	;¹û
0x5f48	0xecdf	;¼u
0x5f49	0xd03f	;åv
0x5f4a	0xf0d3	;¾Ê
0x5f4b	0xd67e	;ét
0x5f4c	0xf3da	;À±
0x5f4e	0xfbdf	;Ås
0x5f4f	0xef27	;÷Ø
0x5f50	0xa7d9	;?x
0x5f54	0xa655	;Ìt
0x5f56	0xaa3e	;Î½
0x5f57	0xdab1	;±k
0x5f58	0xbb58	;Øô
0x5f59	0xe3f0	;·J
0x5f5d	0xf6c1	;ÂU
0x5f61	0xa7da	;?x
0x5f62	0xcab0	;§Î
0x5f64	0xcaaf	;§Í
0x5f65	0xd0fd	;«Û
0x5f67	0xae7d	;Ñ{
0x5f69	0xdab3	;±m
0x5f6a	0xdda9	;³C
0x5f6b	0xdab4	;±n
0x5f6c	0xdab2	;±l
0x5f6d	0xdfa5	;´^
0x5f6f	0xca27	;áÀ
0x5f70	0xe8e4	;¹ü
0x5f71	0xece0	;¼v
0x5f73	0xa12c	;ÉL
0x5f74	0xa23f	;Éß
0x5f76	0xa375	;ÊÕ
0x5f77	0xcab1	;§Ï
0x5f78	0xa374	;ÊÔ
0x5f79	0xcab2	;§Ð
0x5f7c	0xcdbe	;©¼
0x5f7d	0xa658	;Ìw
0x5f7e	0xa657	;Ìv
0x5f7f	0xcdbd	;©»
0x5f80	0xcdbb	;©¹
0x5f81	0xcdbc	;©º
0x5f82	0xa656	;Ìu
0x5f85	0xd1a1	;«Ý
0x5f86	0xaa3f	;Î¾
0x5f87	0xd1a4	;«à
0x5f88	0xd0fe	;«Ü
0x5f89	0xd1a6	;«â
0x5f8a	0xd1a2	;«Þ
0x5f8b	0xd1a3	;«ß
0x5f8c	0xd1a5	;«á
0x5f90	0xd5c1	;®}
0x5f91	0xd5c0	;®|
0x5f92	0xd5bf	;®{
0x5f96	0xb533	;ÕO
0x5f97	0xdab5	;±o
0x5f98	0xdab8	;±r
0x5f99	0xdab6	;±p
0x5f9b	0xb532	;ÕN
0x5f9c	0xdabb	;±u
0x5f9e	0xdab7	;±q
0x5f9f	0xb534	;ÕP
0x5fa0	0xdaba	;±t
0x5fa1	0xdab9	;±s
0x5fa5	0xbb5a	;Øö
0x5fa6	0xbb59	;Øõ
0x5fa8	0xdfa8	;´a
0x5fa9	0xdfa6	;´_
0x5faa	0xdfa7	;´`
0x5fab	0xbb5b	;Ø÷
0x5fac	0xe3f1	;·K
0x5fad	0xc26a	;Ýd
0x5fae	0xe3f2	;·L
0x5faf	0xc269	;Ýc
0x5fb2	0xd040	;åw
0x5fb5	0xece2	;¼x
0x5fb6	0xca28	;áÁ
0x5fb7	0xece1	;¼w
0x5fb9	0xe8e5	;¹ý
0x5fbb	0xd722	;ìÞ
0x5fbc	0xd721	;éu
0x5fbd	0xf3db	;À²
0x5fbe	0xdc69	;ìÝ
0x5fbf	0xe54b	;ò@
0x5fc0	0xe874	;ôH
0x5fc1	0xe875	;ôI
0x5fc3	0xc5c0	;¤ß
0x5fc5	0xc6d2	;¥²
0x5fc9	0xa15c	;É{
0x5fcc	0xcab4	;§Ò
0x5fcd	0xcab6	;§Ô
0x5fcf	0xa242	;Éâ
0x5fd0	0xa378	;ÊØ
0x5fd1	0xa377	;Ê×
0x5fd2	0xa376	;ÊÖ
0x5fd4	0xa241	;Éá
0x5fd5	0xa240	;Éà
0x5fd6	0xc8a5	;¦¤
0x5fd7	0xcab5	;§Ó
0x5fd8	0xcab3	;§Ñ
0x5fd9	0xc8a4	;¦£
0x5fdd	0xcdbf	;©½
0x5fde	0xa659	;Ìx
0x5fe0	0xcdc0	;©¾
0x5fe1	0xa37d	;ÊÝ
0x5fe3	0xa421	;Êß
0x5fe4	0xa37e	;ÊÞ
0x5fe5	0xa65a	;Ìy
0x5fe8	0xa37a	;ÊÚ
0x5fea	0xcaba	;§Ø
0x5feb	0xcab8	;§Ö
0x5fed	0xa379	;ÊÙ
0x5fee	0xa37b	;ÊÛ
0x5fef	0xa423	;Êá
0x5ff1	0xcab7	;§Õ
0x5ff3	0xa37c	;ÊÜ
0x5ff4	0xa427	;Êå
0x5ff5	0xcdc2	;©À
0x5ff7	0xa424	;Êâ
0x5ff8	0xcab9	;§×
0x5ffa	0xa422	;Êà
0x5ffb	0xa425	;Êã
0x5ffd	0xcdc1	;©¿
0x5fff	0xcdc3	;©Á
0x6000	0xa426	;Êä
0x6009	0xa66e	;Ì¯
0x600a	0xa661	;Ì¢
0x600b	0xa65f	;Ì~
0x600c	0xa66d	;Ì®
0x600d	0xa668	;Ì©
0x600e	0xd1ab	;«ç
0x600f	0xcdc4	;©Â
0x6010	0xa669	;Ìª
0x6011	0xa66c	;Ì­
0x6012	0xd1a7	;«ã
0x6013	0xa66b	;Ì¬
0x6014	0xcdc5	;©Ã
0x6015	0xcdca	;©È
0x6016	0xcdc8	;©Æ
0x6017	0xa662	;Ì£
0x6019	0xa65d	;Ì|
0x601a	0xa664	;Ì¥
0x601b	0xcdcf	;©Í
0x601c	0xa66f	;Ì°
0x601d	0xd1a8	;«ä
0x601e	0xa665	;Ì¦
0x6020	0xd1a9	;«å
0x6021	0xcdcb	;©É
0x6022	0xa667	;Ì¨
0x6024	0xaa4e	;ÎÍ
0x6025	0xd1aa	;«æ
0x6026	0xa65c	;Ì{
0x6027	0xcdcc	;©Ê
0x6028	0xd1ac	;«è
0x6029	0xcdcd	;©Ë
0x602a	0xcdc9	;©Ç
0x602b	0xcdce	;©Ì
0x602c	0xa666	;Ì§
0x602d	0xa65b	;Ìz
0x602e	0xa66a	;Ì«
0x602f	0xcdc6	;©Ä
0x6032	0xa65e	;Ì}
0x6033	0xa663	;Ì¤
0x6034	0xa660	;Ì¡
0x6035	0xcdc7	;©Å
0x6037	0xaa40	;Î¿
0x6039	0xaa41	;ÎÀ
0x6040	0xaa4b	;ÎÊ
0x6041	0xaf23	;Ñ¡
0x6042	0xaa4c	;ÎË
0x6043	0xd1b2	;«î
0x6044	0xaa4f	;ÎÎ
0x6045	0xaa45	;ÎÄ
0x6046	0xd1b1	;«í
0x6047	0xaa47	;ÎÆ
0x6049	0xaa48	;ÎÇ
0x604c	0xaa4a	;ÎÉ
0x604d	0xd1ad	;«é
0x6050	0xd5c5	;®£
0x6053	0xaa46	;ÎÅ
0x6054	0xaa42	;ÎÁ
0x6055	0xd5c6	;®¤
0x6058	0xaa50	;ÎÏ
0x6059	0xd5c2	;®~
0x605a	0xaf21	;Ñ}
0x605b	0xaa49	;ÎÈ
0x605d	0xae7e	;Ñ|
0x605e	0xaa44	;ÎÃ
0x605f	0xaa4d	;ÎÌ
0x6062	0xd1b0	;«ì
0x6063	0xd5c3	;®¡
0x6064	0xd1b6	;«ò
0x6065	0xd5c4	;®¢
0x6066	0xaa51	;ÎÐ
0x6067	0xaf22	;Ñ~
0x6068	0xd1af	;«ë
0x6069	0xd5c8	;®¦
0x606a	0xd1b5	;«ñ
0x606b	0xd1b4	;«ð
0x606c	0xd1b3	;«ï
0x606d	0xd5c7	;®¥
0x606e	0xaa52	;ÎÑ
0x606f	0xd5c9	;®§
0x6070	0xd1ae	;«ê
0x6072	0xaa43	;ÎÂ
0x607f	0xdabc	;±v
0x6080	0xaf26	;Ñ¤
0x6081	0xaf28	;Ñ¦
0x6083	0xaf2a	;Ñ¨
0x6084	0xd5ca	;®¨
0x6085	0xd5d0	;®®
0x6086	0xb537	;ÕS
0x6087	0xaf2e	;Ñ¬
0x6088	0xaf25	;Ñ£
0x6089	0xdabe	;±x
0x608a	0xb535	;ÕQ
0x608c	0xd5cf	;®­
0x608d	0xd5cd	;®«
0x608e	0xaf30	;Ñ®
0x6090	0xb536	;ÕR
0x6092	0xaf27	;Ñ¥
0x6094	0xd5ce	;®¬
0x6095	0xaf2b	;Ñ©
0x6096	0xd5d1	;®¯
0x6097	0xaf2d	;Ñ«
0x609a	0xd5cc	;®ª
0x609b	0xaf2c	;Ñª
0x609c	0xaf2f	;Ñ­
0x609d	0xaf29	;Ñ§
0x609f	0xd5cb	;®©
0x60a0	0xdabf	;±y
0x60a2	0xaf24	;Ñ¢
0x60a3	0xdabd	;±w
0x60a8	0xdac0	;±z
0x60b0	0xb539	;ÕU
0x60b1	0xb542	;Õ^
0x60b2	0xdfab	;´d
0x60b4	0xdac2	;±|
0x60b5	0xdac7	;±£
0x60b6	0xdfac	;´e
0x60b7	0xb544	;Õ`
0x60b8	0xdace	;±ª
0x60b9	0xbb5d	;Øù
0x60ba	0xb53a	;ÕV
0x60bb	0xdac6	;±¢
0x60bc	0xdac9	;±¥
0x60bd	0xdac4	;±~
0x60be	0xb538	;ÕT
0x60bf	0xb546	;Õb
0x60c0	0xb549	;Õe
0x60c1	0xbb6c	;ÙI
0x60c3	0xb547	;Õc
0x60c4	0xbb61	;Øý
0x60c5	0xdac5	;±¡
0x60c6	0xdacc	;±¨
0x60c7	0xdad0	;±¬
0x60c8	0xb541	;Õ]
0x60c9	0xbb5c	;Øø
0x60ca	0xb545	;Õa
0x60cb	0xdac1	;±{
0x60cc	0xbb5e	;Øú
0x60cd	0xb548	;Õd
0x60ce	0xbb60	;Øü
0x60cf	0xb53d	;ÕY
0x60d1	0xdfa9	;´b
0x60d3	0xb53b	;ÕW
0x60d4	0xb53c	;ÕX
0x60d5	0xdacb	;±§
0x60d8	0xdaca	;±¦
0x60d9	0xb53f	;Õ[
0x60da	0xdacf	;±«
0x60db	0xb543	;Õ_
0x60dc	0xdac8	;±¤
0x60dd	0xb540	;Õ\
0x60df	0xdacd	;±©
0x60e0	0xdfad	;´f
0x60e1	0xdfaa	;´c
0x60e2	0xbb5f	;Øû
0x60e4	0xb53e	;ÕZ
0x60e6	0xdac3	;±}
0x60f0	0xdfb2	;´k
0x60f1	0xdfb6	;´o
0x60f2	0xbb63	;Ù@
0x60f3	0xe3f7	;·Q
0x60f4	0xdfb4	;´m
0x60f5	0xbb67	;ÙD
0x60f6	0xdfb8	;´q
0x60f7	0xc26b	;Ýe
0x60f8	0xbb69	;ÙF
0x60f9	0xe3f9	;·S
0x60fa	0xdfb0	;´i
0x60fb	0xdfb3	;´l
0x60fc	0xbb6a	;ÙG
0x60fe	0xbb6b	;ÙH
0x60ff	0xbb71	;ÙN
0x6100	0xdfba	;´s
0x6101	0xe3fa	;·T
0x6103	0xbb6d	;ÙJ
0x6104	0xbb72	;ÙO
0x6105	0xbb66	;ÙC
0x6106	0xe4a6	;·^
0x6108	0xe3fb	;·U
0x6109	0xdfb9	;´r
0x610a	0xbb64	;ÙA
0x610b	0xbb73	;ÙP
0x610d	0xe4a5	;·]
0x610e	0xdfb7	;´p
0x610f	0xe3f4	;·N
0x6110	0xbb70	;ÙM
0x6112	0xdfbb	;´t
0x6113	0xbb68	;ÙE
0x6114	0xbb62	;Øþ
0x6115	0xdfb1	;´j
0x6116	0xbb65	;ÙB
0x6118	0xbb6e	;ÙK
0x611a	0xe3f3	;·M
0x611b	0xe3f8	;·R
0x611c	0xdfae	;´g
0x611d	0xbb6f	;ÙL
0x611f	0xe3f6	;·P
0x6123	0xdfaf	;´h
0x6127	0xe4a4	;·\
0x6128	0xca2a	;áÃ
0x6129	0xc276	;Ýp
0x612b	0xc26e	;Ýh
0x612c	0xca29	;áÂ
0x612e	0xc272	;Ýl
0x612f	0xc274	;Ýn
0x6132	0xc271	;Ýk
0x6134	0xe4a3	;·[
0x6136	0xc270	;Ýj
0x6137	0xe4a7	;·_
0x613b	0xca39	;áÒ
0x613e	0xe4a2	;·Z
0x613f	0xe8e7	;º@
0x6140	0xc277	;Ýq
0x6141	0xca2b	;áÄ
0x6144	0xe3fe	;·X
0x6145	0xc26f	;Ýi
0x6146	0xc273	;Ým
0x6147	0xe8e6	;¹þ
0x6148	0xe3f5	;·O
0x6149	0xc26c	;Ýf
0x614a	0xc26d	;Ýg
0x614b	0xe8e8	;ºA
0x614c	0xe3fd	;·W
0x614d	0xe4a1	;·Y
0x614e	0xe3fc	;·V
0x614f	0xc275	;Ýo
0x6152	0xca2f	;áÈ
0x6153	0xca30	;áÉ
0x6154	0xca35	;áÎ
0x6155	0xece7	;¼}
0x6156	0xca3c	;áÕ
0x6158	0xe8ee	;ºG
0x615a	0xe8ed	;ºF
0x615b	0xca37	;áÐ
0x615d	0xece6	;¼|
0x615e	0xca2c	;áÅ
0x615f	0xe8ec	;ºE
0x6161	0xca3b	;áÔ
0x6162	0xe8ea	;ºC
0x6163	0xe8eb	;ºD
0x6165	0xca38	;áÑ
0x6166	0xd051	;åª
0x6167	0xece4	;¼z
0x6168	0xdfb5	;´n
0x616a	0xca3a	;áÓ
0x616b	0xeceb	;¼£
0x616c	0xca32	;áË
0x616e	0xece5	;¼{
0x6170	0xecea	;¼¢
0x6171	0xca2d	;áÆ
0x6172	0xca31	;áÊ
0x6173	0xca2e	;áÇ
0x6174	0xca34	;áÍ
0x6175	0xe8ef	;ºH
0x6176	0xece3	;¼y
0x6177	0xe8e9	;ºB
0x6179	0xd043	;åz
0x617a	0xca36	;áÏ
0x617c	0xece9	;¼¡
0x617e	0xecec	;¼¤
0x6180	0xca33	;áÌ
0x6182	0xece8	;¼~
0x6183	0xd042	;åy
0x6189	0xd047	;å~
0x618a	0xf0d7	;¾Î
0x618b	0xd041	;åx
0x618c	0xd72e	;é£
0x618d	0xd050	;å©
0x618e	0xecf0	;¼¨
0x6190	0xecee	;¼¦
0x6191	0xf0d5	;¾Ì
0x6192	0xd04d	;å¦
0x6193	0xd049	;å¢
0x6194	0xecf4	;¼¬
0x6196	0xd725	;éx
0x619a	0xecf2	;¼ª
0x619b	0xd048	;å¡
0x619d	0xd723	;év
0x619f	0xd04c	;å¥
0x61a1	0xd04f	;å¨
0x61a2	0xd046	;å}
0x61a4	0xecf3	;¼«
0x61a7	0xeced	;¼¥
0x61a8	0xd724	;éw
0x61a9	0xf0d6	;¾Í
0x61aa	0xd04e	;å§
0x61ab	0xecef	;¼§
0x61ac	0xecf1	;¼©
0x61ad	0xd04b	;å¤
0x61ae	0xecf5	;¼­
0x61af	0xd04a	;å£
0x61b0	0xd045	;å|
0x61b1	0xd044	;å{
0x61b2	0xf0d4	;¾Ë
0x61b3	0xd052	;å«
0x61b4	0xd727	;éz
0x61b5	0xdc6b	;ìà
0x61b6	0xf0d9	;¾Ð
0x61b8	0xd72d	;é¢
0x61ba	0xd72b	;é~
0x61bc	0xdc6c	;ìá
0x61be	0xf0da	;¾Ñ
0x61bf	0xd72c	;é¡
0x61c1	0xd729	;é|
0x61c2	0xf3dd	;À´
0x61c3	0xdc6a	;ìß
0x61c5	0xd726	;éy
0x61c6	0xd728	;é{
0x61c7	0xf3de	;Àµ
0x61c8	0xf0dc	;¾Ó
0x61c9	0xf3dc	;À³
0x61ca	0xf0db	;¾Ò
0x61cb	0xf3e0	;À·
0x61cc	0xd72a	;é}
0x61cd	0xf0d8	;¾Ï
0x61d6	0xe15b	;ïÏ
0x61d8	0xe153	;ïÇ
0x61de	0xdc72	;ìç
0x61df	0xe154	;ïÈ
0x61e0	0xdc6e	;ìã
0x61e3	0xf6c2	;ÂV
0x61e4	0xdc70	;ìå
0x61e5	0xdc6f	;ìä
0x61e6	0xf3df	;À¶
0x61e7	0xdc6d	;ìâ
0x61e8	0xdc71	;ìæ
0x61e9	0xe15c	;ïÐ
0x61ea	0xe158	;ïÌ
0x61eb	0xe15a	;ïÎ
0x61ed	0xe155	;ïÉ
0x61ee	0xe156	;ïÊ
0x61f0	0xe159	;ïÍ
0x61f1	0xe157	;ïË
0x61f2	0xf8b4	;Ãg
0x61f5	0xf8b7	;Ãj
0x61f6	0xf8b6	;Ãi
0x61f7	0xf8b5	;Ãh
0x61f8	0xf9ec	;Äa
0x61f9	0xe876	;ôJ
0x61fa	0xf9ed	;Äb
0x61fb	0xe54c	;òA
0x61fc	0xfaea	;Äß
0x61fd	0xeb5a	;õÌ
0x61fe	0xfaeb	;Äà
0x61ff	0xfbe0	;Åt
0x6200	0xfcb6	;ÅÊ
0x6201	0xef28	;÷Ù
0x6203	0xef29	;÷Ú
0x6204	0xef2a	;÷Û
0x6207	0xf22a	;ùº
0x6208	0xc5c1	;¤à
0x6209	0xa15d	;É|
0x620a	0xc6d3	;¥³
0x620c	0xc8a7	;¦¦
0x620d	0xc8a8	;¦§
0x620e	0xc8a6	;¦¥
0x6210	0xc8a9	;¦¨
0x6211	0xcabc	;§Ú
0x6212	0xcabb	;§Ù
0x6214	0xa670	;Ì±
0x6215	0xcdd1	;©Ï
0x6216	0xcdd0	;©Î
0x6219	0xaf31	;Ñ¯
0x621a	0xdad1	;±­
0x621b	0xdad2	;±®
0x621f	0xdfbc	;´u
0x6220	0xc278	;Ýr
0x6221	0xe4a8	;·`
0x6222	0xe4a9	;·a
0x6223	0xc27a	;Ýt
0x6224	0xc27c	;Ýv
0x6225	0xc27b	;Ýu
0x6227	0xca3e	;á×
0x6229	0xca3d	;áÖ
0x622a	0xe8f0	;ºI
0x622b	0xca3f	;áØ
0x622d	0xd053	;å¬
0x622e	0xecf6	;¼®
0x6230	0xf0dd	;¾Ô
0x6232	0xf3e1	;À¸
0x6233	0xf6c3	;ÂW
0x6234	0xf3e2	;À¹
0x6236	0xc5c2	;¤á
0x623a	0xa428	;Êæ
0x623d	0xa671	;Ì²
0x623e	0xcdd3	;©Ñ
0x623f	0xcdd2	;©Ð
0x6240	0xcdd4	;©Ò
0x6241	0xd1b7	;«ó
0x6242	0xaa53	;ÎÒ
0x6243	0xaa54	;ÎÓ
0x6246	0xaf32	;Ñ°
0x6247	0xd5d2	;®°
0x6248	0xdad3	;±¯
0x6249	0xdfbd	;´v
0x624a	0xbb74	;ÙQ
0x624b	0xc5c3	;¤â
0x624d	0xc4df	;¤~
0x624e	0xc5c4	;¤ã
0x6250	0xa15e	;É}
0x6251	0xc6d7	;¥·
0x6252	0xc6d6	;¥¶
0x6253	0xc6d4	;¥´
0x6254	0xc6d5	;¥µ
0x6258	0xc8ac	;¦«
0x6259	0xa249	;Éé
0x625a	0xa24b	;Éë
