# Fractional UCA Table, generated from standard UCA
# 2006-06-10, 20:18:04 GMT [MD]
# VERSION: UCA=5.0.0, UCD=5.0.0
# Copyright (c) 1991-2006 Unicode, Inc.

# Generated processed version, as described in ICU design document.
# NOTES
#  - Bugs in UCA data are NOT FIXED, except for the following problems:
#    - canonical equivalents are decomposed directly (some beta UCA are wrong).
#    - overlapping variable ranges are fixed.
#  - Format is as follows:
#      <codepoint> (' ' <codepoint>)* ';' ('L' | 'S') ';' <fractionalCE>+ ' # ' <UCA_CE> '# ' <name> 
#    - zero weights are not printed
#    - S: contains at least one lowercase or SMALL kana
#    - L: otherwise
#    - Different primaries are separated by a blank line.
# WARNING
#  - Differs from previous version in that MAX value was introduced at 1F.
#    All tertiary values are shifted down by 1, filling the gap at 7!

[UCA version = 5.0.0]

0000; [,,]
05D4; [64 28, 05, 05]
FB23; [64 28, 05, 0B]
FB34; [64 28, 05, 05][, D5 C1, 05]

05D5; [64 2A, 05, 05]
FB4B; [64 2A, 05, 05][, D5 71, 05]
FB35; [64 2A, 05, 05][, D5 C1, 05]
05F0; [64 2A, 05, 09][64 2A, 05, 09]
05F1; [64 2A, 05, 09][64 32, 05, 09]

05D6; [64 2C, 05, 05]
FB36; [64 2C, 05, 05][, D5 C1, 05]

05D7; [64 2E, 05, 05]

05D8; [64 30, 05, 05]
FB38; [64 30, 05, 05][, D5 C1, 05]

05D9; [64 32, 05, 05]
FB1D; [64 32, 05, 05][, D5 11, 05]
FB39; [64 32, 05, 05][, D5 C1, 05]
05F2; [64 32, 05, 09][64 32, 05, 09]
FB1F; [64 32, 05, 09][64 32, 05, 09][, D5 41, 05]

05DB; [64 34, 05, 05]
FB24; [64 34, 05, 0B]
05DA; [64 34, 05, 31]
FB3B; [64 34, 05, 05][, D5 C1, 05]
FB3A; [64 34, 05, 31][, D5 C1, 05]
FB4D; [64 34, 05, 05][, D5 D1, 05]

05DC; [64 36, 05, 05]
FB25; [64 36, 05, 0B]
FB3C; [64 36, 05, 05][, D5 C1, 05]

05DE; [64 38, 05, 05]
FB26; [64 38, 05, 0B]
05DD; [64 38, 05, 31]
FB3E; [64 38, 05, 05][, D5 C1, 05]

05E0; [64 3A, 05, 05]
05DF; [64 3A, 05, 31]
FB40; [64 3A, 05, 05][, D5 C1, 05]

05E1; [64 3C, 05, 05]
FB41; [64 3C, 05, 05][, D5 C1, 05]

05E2; [64 3E, 05, 05]
FB20; [64 3E, 05, 0B]

05E4; [64 40, 05, 05]
05E3; [64 40, 05, 31]
FB44; [64 40, 05, 05][, D5 C1, 05]
FB43; [64 40, 05, 31][, D5 C1, 05]
FB4E; [64 40, 05, 05][, D5 D1, 05]

05E6; [64 42, 05, 05]
05E5; [64 42, 05, 31]
FB46; [64 42, 05, 05][, D5 C1, 05]

05E7; [64 44, 05, 05]
FB47; [64 44, 05, 05][, D5 C1, 05]

05E8; [64 46, 05, 05]
FB27; [64 46, 05, 0B]
FB48; [64 46, 05, 05][, D5 C1, 05]

05E9; [64 48, 05, 05]
FB2B; [64 48, 05, 05][, D5 A1, 05]
FB2A; [64 48, 05, 05][, D5 B1, 05]
FB49; [64 48, 05, 05][, D5 C1, 05]
FB2D; [64 48, 05, 05][, D5 C1, 05][, D5 A1, 05]
FB2C; [64 48, 05, 05][, D5 C1, 05][, D5 B1, 05]

05EA; [64 4A, 05, 05]
FB28; [64 4A, 05, 0B]
FB4A; [64 4A, 05, 05][, D5 C1, 05]

D802 DD00; [64 4C, 05, 05]

D802 DD01; [64 4E, 05, 05]

D802 DD02; [64 50, 05, 05]

D802 DD03; [64 52, 05, 05]

D802 DD04; [64 54, 05, 05]

D802 DD05; [64 56, 05, 05]

D802 DD06; [64 58, 05, 05]

D802 DD07; [64 5A, 05, 05]

D802 DD08; [64 5C, 05, 05]

D802 DD09; [64 5E, 05, 05]

D802 DD0A; [64 60, 05, 05]

D802 DD0B; [64 62, 05, 05]

D802 DD0C; [64 64, 05, 05]

D802 DD0D; [64 66, 05, 05]

D802 DD0E; [64 68, 05, 05]

D802 DD0F; [64 6A, 05, 05]

D802 DD10; [64 6C, 05, 05]

D802 DD11; [64 6E, 05, 05]

D802 DD12; [64 70, 05, 05]

D802 DD13; [64 72, 05, 05]

D802 DD14; [64 74, 05, 05]

D802 DD15; [64 76, 05, 05]

0621; [65 20, 05, 05]
0674; [65 20, 05, 09]
FE80; [65 20, 05, 33]
06FD; [65 20, 05, 09][, E4 5D, 09]

0622; [65 22, 05, 05]
0627 0653; [65 22, 05, 05]
FE82; [65 22, 05, 31]
FE81; [65 22, 05, 33]

0623; [65 24, 05, 05]
0627 0654; [65 24, 05, 05]
FE84; [65 24, 05, 31]
FE83; [65 24, 05, 33]

0672; [65 26, 05, 05]

0671; [65 28, 05, 05]
FB51; [65 28, 05, 31]
FB50; [65 28, 05, 33]

0624; [65 2A, 05, 05]
0648 0654; [65 2A, 05, 05]
FE86; [65 2A, 05, 31]
FE85; [65 2A, 05, 33]

0625; [65 2C, 05, 05]
0627 0655; [65 2C, 05, 05]
FE88; [65 2C, 05, 31]
FE87; [65 2C, 05, 33]

0673; [65 2E, 05, 05]

0626; [65 30, 05, 05]
064A 0654; [65 30, 05, 05]
FE8B; [65 30, 05, 2D]
FE8C; [65 30, 05, 2F]
FE8A; [65 30, 05, 31]
FE89; [65 30, 05, 33]
FBEB; [65 30, 05, 31][65 32, 05, 31]
FBEA; [65 30, 05, 33][65 32, 05, 33]
FC97; [65 30, 05, 2D][65 5C, 05, 2D]
FC00; [65 30, 05, 33][65 5C, 05, 33]
FC98; [65 30, 05, 2D][65 68, 05, 2D]
FC01; [65 30, 05, 33][65 68, 05, 33]
FC99; [65 30, 05, 2D][65 6A, 05, 2D]
FC64; [65 30, 05, 31][65 92, 05, 31]
FC65; [65 30, 05, 31][65 94, 05, 31]
FC9A; [65 30, 05, 2D][66 29, 05, 2D]
FCDF; [65 30, 05, 2F][66 29, 05, 2F]
FC66; [65 30, 05, 31][66 29, 05, 31]
FC02; [65 30, 05, 33][66 29, 05, 33]
FC67; [65 30, 05, 31][66 2F, 05, 31]
FC9B; [65 30, 05, 2D][66 41, 05, 2D]
FCE0; [65 30, 05, 2F][66 41, 05, 2F]
FBED; [65 30, 05, 31][66 4B, 05, 31]
FBEC; [65 30, 05, 33][66 4B, 05, 33]
FBEF; [65 30, 05, 31][66 4D, 05, 31]
FBEE; [65 30, 05, 33][66 4D, 05, 33]
FBF3; [65 30, 05, 31][66 53, 05, 31]
FBF2; [65 30, 05, 33][66 53, 05, 33]
FBF1; [65 30, 05, 31][66 55, 05, 31]
FBF0; [65 30, 05, 33][66 55, 05, 33]
FBF5; [65 30, 05, 31][66 57, 05, 31]
FBF4; [65 30, 05, 33][66 57, 05, 33]
FBFB; [65 30, 05, 2D][66 61, 05, 2D]
FBFA; [65 30, 05, 31][66 61, 05, 31]
FC68; [65 30, 05, 31][66 61, 05, 31]
FBF9; [65 30, 05, 33][66 61, 05, 33]
FC03; [65 30, 05, 33][66 61, 05, 33]
FC69; [65 30, 05, 31][66 63, 05, 31]
FC04; [65 30, 05, 33][66 63, 05, 33]
FBF8; [65 30, 05, 2D][66 6B, 05, 2D]
FBF7; [65 30, 05, 31][66 6B, 05, 31]
FBF6; [65 30, 05, 33][66 6B, 05, 33]

0627; [65 32, 05, 05]
FE8E; [65 32, 05, 31]
FE8D; [65 32, 05, 33]
FD3C; [65 32, 05, 31][, D5 F1, 31]
FD3D; [65 32, 05, 33][, D5 F1, 33]
0675; [65 32, 05, 09][65 20, 05, 09]
FDF3; [65 32, 05, 33][65 F8, 05, 33][65 36, 05, 3D][65 92, 05, 3D]
FDF2; [65 32, 05, 33][66 1D, 05, 33][66 1D, 05, 3D][66 41, 05, 3D]

066E; [65 34, 05, 05]

0628; [65 36, 05, 05]
FE91; [65 36, 05, 2D]
FE92; [65 36, 05, 2F]
FE90; [65 36, 05, 31]
FE8F; [65 36, 05, 33]
FC9C; [65 36, 05, 2D][65 5C, 05, 2D]
FC05; [65 36, 05, 33][65 5C, 05, 33]
FC9D; [65 36, 05, 2D][65 68, 05, 2D]
FC06; [65 36, 05, 33][65 68, 05, 33]
FDC2; [65 36, 05, 31][65 68, 05, 31][66 63, 05, 3D]
FC9E; [65 36, 05, 2D][65 6A, 05, 2D]
FC07; [65 36, 05, 33][65 6A, 05, 33]
FD9E; [65 36, 05, 31][65 6A, 05, 31][66 63, 05, 3D]
FC6A; [65 36, 05, 31][65 92, 05, 31]
FC6B; [65 36, 05, 31][65 94, 05, 31]
FC9F; [65 36, 05, 2D][66 29, 05, 2D]
FCE1; [65 36, 05, 2F][66 29, 05, 2F]
FC6C; [65 36, 05, 31][66 29, 05, 31]
FC08; [65 36, 05, 33][66 29, 05, 33]
FC6D; [65 36, 05, 31][66 2F, 05, 31]
FCA0; [65 36, 05, 2D][66 41, 05, 2D]
FCE2; [65 36, 05, 2F][66 41, 05, 2F]
FC6E; [65 36, 05, 31][66 61, 05, 31]
FC09; [65 36, 05, 33][66 61, 05, 33]
FC6F; [65 36, 05, 31][66 63, 05, 31]
FC0A; [65 36, 05, 33][66 63, 05, 33]

067B; [65 38, 05, 05]
FB54; [65 38, 05, 2D]
FB55; [65 38, 05, 2F]
FB53; [65 38, 05, 31]
FB52; [65 38, 05, 33]

067E; [65 3A, 05, 05]
FB58; [65 3A, 05, 2D]
FB59; [65 3A, 05, 2F]
FB57; [65 3A, 05, 31]
FB56; [65 3A, 05, 33]

0680; [65 3C, 05, 05]
FB5C; [65 3C, 05, 2D]
FB5D; [65 3C, 05, 2F]
FB5B; [65 3C, 05, 31]
FB5A; [65 3C, 05, 33]

0750; [65 3E, 05, 05]

0751; [65 40, 05, 05]

0752; [65 42, 05, 05]

0753; [65 44, 05, 05]

0754; [65 46, 05, 05]

0755; [65 48, 05, 05]

0756; [65 4A, 05, 05]

0629; [65 4C, 05, 05]
FE94; [65 4C, 05, 31]
FE93; [65 4C, 05, 33]

062A; [65 4E, 05, 05]
FE97; [65 4E, 05, 2D]
FE98; [65 4E, 05, 2F]
FE96; [65 4E, 05, 31]
FE95; [65 4E, 05, 33]
FCA1; [65 4E, 05, 2D][65 5C, 05, 2D]
FC0B; [65 4E, 05, 33][65 5C, 05, 33]
FD50; [65 4E, 05, 2D][65 5C, 05, 2D][66 29, 05, 3D]
FDA0; [65 4E, 05, 31][65 5C, 05, 31][66 61, 05, 3D]
FD9F; [65 4E, 05, 31][65 5C, 05, 31][66 63, 05, 3D]
FCA2; [65 4E, 05, 2D][65 68, 05, 2D]
FC0C; [65 4E, 05, 33][65 68, 05, 33]
FD52; [65 4E, 05, 2D][65 68, 05, 2D][65 5C, 05, 3D]
FD51; [65 4E, 05, 31][65 68, 05, 31][65 5C, 05, 3D]
FD53; [65 4E, 05, 2D][65 68, 05, 2D][66 29, 05, 3D]
FCA3; [65 4E, 05, 2D][65 6A, 05, 2D]
FC0D; [65 4E, 05, 33][65 6A, 05, 33]
FD54; [65 4E, 05, 2D][65 6A, 05, 2D][66 29, 05, 3D]
FDA2; [65 4E, 05, 31][65 6A, 05, 31][66 61, 05, 3D]
FDA1; [65 4E, 05, 31][65 6A, 05, 31][66 63, 05, 3D]
FC70; [65 4E, 05, 31][65 92, 05, 31]
FC71; [65 4E, 05, 31][65 94, 05, 31]
FCA4; [65 4E, 05, 2D][66 29, 05, 2D]
FCE3; [65 4E, 05, 2F][66 29, 05, 2F]
FC72; [65 4E, 05, 31][66 29, 05, 31]
FC0E; [65 4E, 05, 33][66 29, 05, 33]
FD55; [65 4E, 05, 2D][66 29, 05, 2D][65 5C, 05, 3D]
FD56; [65 4E, 05, 2D][66 29, 05, 2D][65 68, 05, 3D]
FD57; [65 4E, 05, 2D][66 29, 05, 2D][65 6A, 05, 3D]
FDA4; [65 4E, 05, 31][66 29, 05, 31][66 61, 05, 3D]
FDA3; [65 4E, 05, 31][66 29, 05, 31][66 63, 05, 3D]
FC73; [65 4E, 05, 31][66 2F, 05, 31]
FCA5; [65 4E, 05, 2D][66 41, 05, 2D]
FCE4; [65 4E, 05, 2F][66 41, 05, 2F]
FC74; [65 4E, 05, 31][66 61, 05, 31]
FC0F; [65 4E, 05, 33][66 61, 05, 33]
FC75; [65 4E, 05, 31][66 63, 05, 31]
FC10; [65 4E, 05, 33][66 63, 05, 33]

062B; [65 50, 05, 05]
FE9B; [65 50, 05, 2D]
FE9C; [65 50, 05, 2F]
FE9A; [65 50, 05, 31]
FE99; [65 50, 05, 33]
FC11; [65 50, 05, 33][65 5C, 05, 33]
FC76; [65 50, 05, 31][65 92, 05, 31]
FC77; [65 50, 05, 31][65 94, 05, 31]
FCA6; [65 50, 05, 2D][66 29, 05, 2D]
FCE5; [65 50, 05, 2F][66 29, 05, 2F]
FC78; [65 50, 05, 31][66 29, 05, 31]
FC12; [65 50, 05, 33][66 29, 05, 33]
FC79; [65 50, 05, 31][66 2F, 05, 31]
FCE6; [65 50, 05, 2F][66 41, 05, 2F]
FC7A; [65 50, 05, 31][66 61, 05, 31]
FC13; [65 50, 05, 33][66 61, 05, 33]
FC7B; [65 50, 05, 31][66 63, 05, 31]
FC14; [65 50, 05, 33][66 63, 05, 33]

0679; [65 52, 05, 05]
FB68; [65 52, 05, 2D]
FB69; [65 52, 05, 2F]
FB67; [65 52, 05, 31]
FB66; [65 52, 05, 33]

067A; [65 54, 05, 05]
FB60; [65 54, 05, 2D]
FB61; [65 54, 05, 2F]
FB5F; [65 54, 05, 31]
FB5E; [65 54, 05, 33]

067C; [65 56, 05, 05]

067D; [65 58, 05, 05]

067F; [65 5A, 05, 05]
FB64; [65 5A, 05, 2D]
FB65; [65 5A, 05, 2F]
FB63; [65 5A, 05, 31]
FB62; [65 5A, 05, 33]

062C; [65 5C, 05, 05]
FE9F; [65 5C, 05, 2D]
FEA0; [65 5C, 05, 2F]
FE9E; [65 5C, 05, 31]
FE9D; [65 5C, 05, 33]
FCA7; [65 5C, 05, 2D][65 68, 05, 2D]
FC15; [65 5C, 05, 33][65 68, 05, 33]
FDA6; [65 5C, 05, 31][65 68, 05, 31][66 61, 05, 3D]
FDBE; [65 5C, 05, 31][65 68, 05, 31][66 63, 05, 3D]
FDFB; [65 5C, 05, 33][66 1D, 05, 33][06, 05, 3D][65 5C, 05, 3D][66 1D, 05, 3D][65 32, 05, 3D][66 1D, 05, 3D][66 41, 05, 3D]
FCA8; [65 5C, 05, 2D][66 29, 05, 2D]
FC16; [65 5C, 05, 33][66 29, 05, 33]
FD59; [65 5C, 05, 2D][66 29, 05, 2D][65 68, 05, 3D]
FD58; [65 5C, 05, 31][66 29, 05, 31][65 68, 05, 3D]
FDA7; [65 5C, 05, 31][66 29, 05, 31][66 61, 05, 3D]
FDA5; [65 5C, 05, 31][66 29, 05, 31][66 63, 05, 3D]
FD1D; [65 5C, 05, 31][66 61, 05, 31]
FD01; [65 5C, 05, 33][66 61, 05, 33]
FD1E; [65 5C, 05, 31][66 63, 05, 31]
FD02; [65 5C, 05, 33][66 63, 05, 33]

0683; [65 5E, 05, 05]
FB78; [65 5E, 05, 2D]
FB79; [65 5E, 05, 2F]
FB77; [65 5E, 05, 31]
FB76; [65 5E, 05, 33]

0684; [65 60, 05, 05]
FB74; [65 60, 05, 2D]
FB75; [65 60, 05, 2F]
FB73; [65 60, 05, 31]
FB72; [65 60, 05, 33]

0686; [65 62, 05, 05]
FB7C; [65 62, 05, 2D]
FB7D; [65 62, 05, 2F]
FB7B; [65 62, 05, 31]
FB7A; [65 62, 05, 33]

06BF; [65 64, 05, 05]

0687; [65 66, 05, 05]
FB80; [65 66, 05, 2D]
FB81; [65 66, 05, 2F]
FB7F; [65 66, 05, 31]
FB7E; [65 66, 05, 33]

062D; [65 68, 05, 05]
FEA3; [65 68, 05, 2D]
FEA4; [65 68, 05, 2F]
FEA2; [65 68, 05, 31]
FEA1; [65 68, 05, 33]
FCA9; [65 68, 05, 2D][65 5C, 05, 2D]
FC17; [65 68, 05, 33][65 5C, 05, 33]
FDBF; [65 68, 05, 31][65 5C, 05, 31][66 63, 05, 3D]
FCAA; [65 68, 05, 2D][66 29, 05, 2D]
FC18; [65 68, 05, 33][66 29, 05, 33]
FD5B; [65 68, 05, 31][66 29, 05, 31][66 61, 05, 3D]
FD5A; [65 68, 05, 31][66 29, 05, 31][66 63, 05, 3D]
FD1B; [65 68, 05, 31][66 61, 05, 31]
FCFF; [65 68, 05, 33][66 61, 05, 33]
FD1C; [65 68, 05, 31][66 63, 05, 31]
FD00; [65 68, 05, 33][66 63, 05, 33]

062E; [65 6A, 05, 05]
FEA7; [65 6A, 05, 2D]
FEA8; [65 6A, 05, 2F]
FEA6; [65 6A, 05, 31]
FEA5; [65 6A, 05, 33]
FCAB; [65 6A, 05, 2D][65 5C, 05, 2D]
FC19; [65 6A, 05, 33][65 5C, 05, 33]
FC1A; [65 6A, 05, 33][65 68, 05, 33]
FCAC; [65 6A, 05, 2D][66 29, 05, 2D]
FC1B; [65 6A, 05, 33][66 29, 05, 33]
FD1F; [65 6A, 05, 31][66 61, 05, 31]
FD03; [65 6A, 05, 33][66 61, 05, 33]
FD20; [65 6A, 05, 31][66 63, 05, 31]
FD04; [65 6A, 05, 33][66 63, 05, 33]

0681; [65 6C, 05, 05]

0682; [65 6E, 05, 05]

0685; [65 70, 05, 05]

0757; [65 72, 05, 05]

0758; [65 74, 05, 05]

062F; [65 76, 05, 05]
FEAA; [65 76, 05, 31]
FEA9; [65 76, 05, 33]

0630; [65 78, 05, 05]
FEAC; [65 78, 05, 31]
FEAB; [65 78, 05, 33]
FC5B; [65 78, 05, 33][, D7 39, 33]

0688; [65 7A, 05, 05]
FB89; [65 7A, 05, 31]
FB88; [65 7A, 05, 33]

0689; [65 7C, 05, 05]

068A; [65 7E, 05, 05]

068B; [65 80, 05, 05]

068C; [65 82, 05, 05]
FB85; [65 82, 05, 31]
FB84; [65 82, 05, 33]

068D; [65 84, 05, 05]
FB83; [65 84, 05, 31]
FB82; [65 84, 05, 33]

068E; [65 86, 05, 05]
FB87; [65 86, 05, 31]
FB86; [65 86, 05, 33]

068F; [65 88, 05, 05]

0690; [65 8A, 05, 05]

06EE; [65 8C, 05, 05]

0759; [65 8E, 05, 05]

075A; [65 90, 05, 05]

0631; [65 92, 05, 05]
FEAE; [65 92, 05, 31]
FEAD; [65 92, 05, 33]
FC5C; [65 92, 05, 33][, D7 39, 33]
FDF6; [65 92, 05, 33][65 B0, 05, 33][66 4D, 05, 3D][66 1D, 05, 3D]
FDFC; [65 92, 05, 33][66 65, 05, 33][65 32, 05, 3D][66 1D, 05, 3D]

0632; [65 94, 05, 05]
FEB0; [65 94, 05, 31]
FEAF; [65 94, 05, 33]

0691; [65 96, 05, 05]
FB8D; [65 96, 05, 31]
FB8C; [65 96, 05, 33]

0692; [65 98, 05, 05]

0693; [65 9A, 05, 05]

0694; [65 9C, 05, 05]

0695; [65 9E, 05, 05]

0696; [65 A0, 05, 05]

0697; [65 A2, 05, 05]

0698; [65 A4, 05, 05]
FB8B; [65 A4, 05, 31]
FB8A; [65 A4, 05, 33]

0699; [65 A6, 05, 05]

06EF; [65 A8, 05, 05]

075B; [65 AA, 05, 05]

076B; [65 AC, 05, 05]

076C; [65 AE, 05, 05]

0633; [65 B0, 05, 05]
FEB3; [65 B0, 05, 2D]
FEB4; [65 B0, 05, 2F]
FEB2; [65 B0, 05, 31]
FEB1; [65 B0, 05, 33]
FCAD; [65 B0, 05, 2D][65 5C, 05, 2D]
FD34; [65 B0, 05, 2F][65 5C, 05, 2F]
FC1C; [65 B0, 05, 33][65 5C, 05, 33]
FD5D; [65 B0, 05, 2D][65 5C, 05, 2D][65 68, 05, 3D]
FD5E; [65 B0, 05, 31][65 5C, 05, 31][66 61, 05, 3D]
FCAE; [65 B0, 05, 2D][65 68, 05, 2D]
FD35; [65 B0, 05, 2F][65 68, 05, 2F]
FC1D; [65 B0, 05, 33][65 68, 05, 33]
FD5C; [65 B0, 05, 2D][65 68, 05, 2D][65 5C, 05, 3D]
FCAF; [65 B0, 05, 2D][65 6A, 05, 2D]
FD36; [65 B0, 05, 2F][65 6A, 05, 2F]
FC1E; [65 B0, 05, 33][65 6A, 05, 33]
FDA8; [65 B0, 05, 31][65 6A, 05, 31][66 61, 05, 3D]
FDC6; [65 B0, 05, 31][65 6A, 05, 31][66 63, 05, 3D]
FD2A; [65 B0, 05, 31][65 92, 05, 31]
FD0E; [65 B0, 05, 33][65 92, 05, 33]
FCB0; [65 B0, 05, 2D][66 29, 05, 2D]
FCE7; [65 B0, 05, 2F][66 29, 05, 2F]
FC1F; [65 B0, 05, 33][66 29, 05, 33]
FD61; [65 B0, 05, 2D][66 29, 05, 2D][65 5C, 05, 3D]
FD60; [65 B0, 05, 2D][66 29, 05, 2D][65 68, 05, 3D]
FD5F; [65 B0, 05, 31][66 29, 05, 31][65 68, 05, 3D]
FD63; [65 B0, 05, 2D][66 29, 05, 2D][66 29, 05, 3D]
FD62; [65 B0, 05, 31][66 29, 05, 31][66 29, 05, 3D]
FD31; [65 B0, 05, 2D][66 41, 05, 2D]
FCE8; [65 B0, 05, 2F][66 41, 05, 2F]
FD17; [65 B0, 05, 31][66 61, 05, 31]
FCFB; [65 B0, 05, 33][66 61, 05, 33]
FD18; [65 B0, 05, 31][66 63, 05, 31]
FCFC; [65 B0, 05, 33][66 63, 05, 33]

0634; [65 B2, 05, 05]
FEB7; [65 B2, 05, 2D]
FEB8; [65 B2, 05, 2F]
FEB6; [65 B2, 05, 31]
FEB5; [65 B2, 05, 33]
FD2D; [65 B2, 05, 2D][65 5C, 05, 2D]
FD37; [65 B2, 05, 2F][65 5C, 05, 2F]
FD25; [65 B2, 05, 31][65 5C, 05, 31]
FD09; [65 B2, 05, 33][65 5C, 05, 33]
FD69; [65 B2, 05, 31][65 5C, 05, 31][66 63, 05, 3D]
FD2E; [65 B2, 05, 2D][65 68, 05, 2D]
FD38; [65 B2, 05, 2F][65 68, 05, 2F]
FD26; [65 B2, 05, 31][65 68, 05, 31]
FD0A; [65 B2, 05, 33][65 68, 05, 33]
FD68; [65 B2, 05, 2D][65 68, 05, 2D][66 29, 05, 3D]
FD67; [65 B2, 05, 31][65 68, 05, 31][66 29, 05, 3D]
FDAA; [65 B2, 05, 31][65 68, 05, 31][66 63, 05, 3D]
FD2F; [65 B2, 05, 2D][65 6A, 05, 2D]
FD39; [65 B2, 05, 2F][65 6A, 05, 2F]
FD27; [65 B2, 05, 31][65 6A, 05, 31]
FD0B; [65 B2, 05, 33][65 6A, 05, 33]
FD29; [65 B2, 05, 31][65 92, 05, 31]
FD0D; [65 B2, 05, 33][65 92, 05, 33]
FD30; [65 B2, 05, 2D][66 29, 05, 2D]
FCE9; [65 B2, 05, 2F][66 29, 05, 2F]
FD28; [65 B2, 05, 31][66 29, 05, 31]
FD0C; [65 B2, 05, 33][66 29, 05, 33]
FD6B; [65 B2, 05, 2D][66 29, 05, 2D][65 6A, 05, 3D]
FD6A; [65 B2, 05, 31][66 29, 05, 31][65 6A, 05, 3D]
FD6D; [65 B2, 05, 2D][66 29, 05, 2D][66 29, 05, 3D]
FD6C; [65 B2, 05, 31][66 29, 05, 31][66 29, 05, 3D]
FD32; [65 B2, 05, 2D][66 41, 05, 2D]
FCEA; [65 B2, 05, 2F][66 41, 05, 2F]
FD19; [65 B2, 05, 31][66 61, 05, 31]
FCFD; [65 B2, 05, 33][66 61, 05, 33]
FD1A; [65 B2, 05, 31][66 63, 05, 31]
FCFE; [65 B2, 05, 33][66 63, 05, 33]

069A; [65 B4, 05, 05]

069B; [65 B6, 05, 05]

069C; [65 B8, 05, 05]

06FA; [65 BA, 05, 05]

075C; [65 BC, 05, 05]

076D; [65 BE, 05, 05]

0635; [65 C0, 05, 05]
FEBB; [65 C0, 05, 2D]
FEBC; [65 C0, 05, 2F]
FEBA; [65 C0, 05, 31]
FEB9; [65 C0, 05, 33]
FCB1; [65 C0, 05, 2D][65 68, 05, 2D]
FC20; [65 C0, 05, 33][65 68, 05, 33]
FD65; [65 C0, 05, 2D][65 68, 05, 2D][65 68, 05, 3D]
FD64; [65 C0, 05, 31][65 68, 05, 31][65 68, 05, 3D]
FDA9; [65 C0, 05, 31][65 68, 05, 31][66 63, 05, 3D]
FCB2; [65 C0, 05, 2D][65 6A, 05, 2D]
FD2B; [65 C0, 05, 31][65 92, 05, 31]
FD0F; [65 C0, 05, 33][65 92, 05, 33]
FDF5; [65 C0, 05, 33][66 1D, 05, 33][65 D0, 05, 3D][66 29, 05, 3D]
FDF9; [65 C0, 05, 33][66 1D, 05, 33][66 61, 05, 3D]
FDFA; [65 C0, 05, 33][66 1D, 05, 33][66 61, 05, 3D][06, 05, 3D][65 32, 05, 3D][66 1D, 05, 3D][66 1D, 05, 3D][66 41, 05, 3D][06, 05, 3D][65 D0, 05, 3D][66 1D, 05, 3D][66 63, 05, 3D][66 41, 05, 3D][06, 05, 3D][66 4D, 05, 3D][65 B0, 05, 3D][66 1D, 05, 3D][66 29, 05, 3D]
FDF0; [65 C0, 05, 33][66 1D, 05, 33][66 6F, 05, 3D]
FCB3; [65 C0, 05, 2D][66 29, 05, 2D]
FC21; [65 C0, 05, 33][66 29, 05, 33]
FDC5; [65 C0, 05, 2D][66 29, 05, 2D][66 29, 05, 3D]
FD66; [65 C0, 05, 31][66 29, 05, 31][66 29, 05, 3D]
FD21; [65 C0, 05, 31][66 61, 05, 31]
FD05; [65 C0, 05, 33][66 61, 05, 33]
FD22; [65 C0, 05, 31][66 63, 05, 31]
FD06; [65 C0, 05, 33][66 63, 05, 33]

0636; [65 C2, 05, 05]
FEBF; [65 C2, 05, 2D]
FEC0; [65 C2, 05, 2F]
FEBE; [65 C2, 05, 31]
FEBD; [65 C2, 05, 33]
FCB4; [65 C2, 05, 2D][65 5C, 05, 2D]
FC22; [65 C2, 05, 33][65 5C, 05, 33]
FCB5; [65 C2, 05, 2D][65 68, 05, 2D]
FC23; [65 C2, 05, 33][65 68, 05, 33]
FD6E; [65 C2, 05, 31][65 68, 05, 31][66 61, 05, 3D]
FDAB; [65 C2, 05, 31][65 68, 05, 31][66 63, 05, 3D]
FCB6; [65 C2, 05, 2D][65 6A, 05, 2D]
FC24; [65 C2, 05, 33][65 6A, 05, 33]
FD70; [65 C2, 05, 2D][65 6A, 05, 2D][66 29, 05, 3D]
FD6F; [65 C2, 05, 31][65 6A, 05, 31][66 29, 05, 3D]
FD2C; [65 C2, 05, 31][65 92, 05, 31]
FD10; [65 C2, 05, 33][65 92, 05, 33]
FCB7; [65 C2, 05, 2D][66 29, 05, 2D]
FC25; [65 C2, 05, 33][66 29, 05, 33]
FD23; [65 C2, 05, 31][66 61, 05, 31]
FD07; [65 C2, 05, 33][66 61, 05, 33]
FD24; [65 C2, 05, 31][66 63, 05, 31]
FD08; [65 C2, 05, 33][66 63, 05, 33]

069D; [65 C4, 05, 05]

069E; [65 C6, 05, 05]

06FB; [65 C8, 05, 05]

0637; [65 CA, 05, 05]
FEC3; [65 CA, 05, 2D]
FEC4; [65 CA, 05, 2F]
FEC2; [65 CA, 05, 31]
FEC1; [65 CA, 05, 33]
FCB8; [65 CA, 05, 2D][65 68, 05, 2D]
FC26; [65 CA, 05, 33][65 68, 05, 33]
FD33; [65 CA, 05, 2D][66 29, 05, 2D]
FD3A; [65 CA, 05, 2F][66 29, 05, 2F]
FC27; [65 CA, 05, 33][66 29, 05, 33]
